source_district,target_district,best_lag_months,F_stat,p_value,significant,direction
1,2,3,14.6113,0.0,True,1→2
2,1,2,26.1677,0.0,True,2→1
1,3,2,18.612,0.0,True,1→3
3,1,2,22.2122,0.0,True,3→1
1,4,2,12.4386,3e-05,True,1→4
4,1,2,30.154,0.0,True,4→1
1,5,2,19.5185,0.0,True,1→5
5,1,2,29.6539,0.0,True,5→1
1,6,2,15.6101,0.0,True,1→6
6,1,2,23.9885,0.0,True,6→1
1,7,2,11.7526,4e-05,True,1→7
7,1,2,27.3745,0.0,True,7→1
1,8,2,33.0,0.0,True,1→8
8,1,2,28.8567,0.0,True,8→1
1,9,2,31.1545,0.0,True,1→9
9,1,2,31.7083,0.0,True,9→1
1,10,1,51.4142,0.0,True,1→10
10,1,2,27.8024,0.0,True,10→1
1,23,2,23.7833,0.0,True,1→23
23,1,2,28.337,0.0,True,23→1
1,26,2,15.5994,0.0,True,1→26
26,1,2,25.5893,0.0,True,26→1
1,27,2,19.8837,0.0,True,1→27
27,1,2,23.4477,0.0,True,27→1
1,28,2,28.5222,0.0,True,1→28
28,1,2,35.9413,0.0,True,28→1
1,29,2,19.2754,0.0,True,1→29
29,1,2,20.6921,0.0,True,29→1
1,61,2,22.9502,0.0,True,1→61
61,1,2,28.8331,0.0,True,61→1
1,68,2,31.4205,0.0,True,1→68
68,1,2,25.5027,0.0,True,68→1
1,69,1,64.9046,0.0,True,1→69
69,1,2,33.5748,0.0,True,69→1
1,94,2,8.1514,0.00069,True,1→94
94,1,2,35.3937,0.0,True,94→1
1,131,2,22.533,0.0,True,1→131
131,1,2,26.9215,0.0,True,131→1
1,134,2,25.5559,0.0,True,1→134
134,1,2,24.4624,0.0,True,134→1
1,135,2,32.1926,0.0,True,1→135
135,1,2,34.5742,0.0,True,135→1
1,136,2,17.2202,0.0,True,1→136
136,1,2,25.8891,0.0,True,136→1
1,141,2,20.0865,0.0,True,1→141
141,1,2,25.2876,0.0,True,141→1
1,142,2,23.6901,0.0,True,1→142
142,1,2,31.8357,0.0,True,142→1
1,143,2,18.2471,0.0,True,1→143
143,1,2,26.2663,0.0,True,143→1
1,144,2,19.4899,0.0,True,1→144
144,1,2,23.2592,0.0,True,144→1
1,145,2,33.2148,0.0,True,1→145
145,1,2,24.3706,0.0,True,145→1
1,146,2,24.1293,0.0,True,1→146
146,1,2,30.1881,0.0,True,146→1
1,147,2,23.6499,0.0,True,1→147
147,1,2,33.78,0.0,True,147→1
1,148,4,17.7009,0.0,True,1→148
148,1,2,29.9483,0.0,True,148→1
1,149,2,20.4697,0.0,True,1→149
149,1,2,28.908,0.0,True,149→1
1,150,2,27.0428,0.0,True,1→150
150,1,2,29.485,0.0,True,150→1
2,3,2,18.2596,0.0,True,2→3
3,2,3,16.5571,0.0,True,3→2
2,4,2,11.0997,7e-05,True,2→4
4,2,2,19.3793,0.0,True,4→2
2,5,2,17.2611,0.0,True,2→5
5,2,2,19.1621,0.0,True,5→2
2,6,2,15.8964,0.0,True,2→6
6,2,2,16.6539,0.0,True,6→2
2,7,2,9.6468,0.00021,True,2→7
7,2,2,20.5709,0.0,True,7→2
2,8,2,38.9488,0.0,True,2→8
8,2,2,18.2936,0.0,True,8→2
2,9,2,30.4011,0.0,True,2→9
9,2,2,16.0101,0.0,True,9→2
2,10,1,51.5459,0.0,True,2→10
10,2,2,20.4103,0.0,True,10→2
2,23,2,20.4361,0.0,True,2→23
23,2,2,21.4833,0.0,True,23→2
2,26,2,17.884,0.0,True,2→26
26,2,2,19.2833,0.0,True,26→2
2,27,2,24.6963,0.0,True,2→27
27,2,2,21.4107,0.0,True,27→2
2,28,2,25.1593,0.0,True,2→28
28,2,2,19.1418,0.0,True,28→2
2,29,2,21.1966,0.0,True,2→29
29,2,3,19.9113,0.0,True,29→2
2,61,2,28.1343,0.0,True,2→61
61,2,2,15.9091,0.0,True,61→2
2,68,2,29.842,0.0,True,2→68
68,2,3,15.864,0.0,True,68→2
2,69,1,68.2243,0.0,True,2→69
69,2,2,22.2156,0.0,True,69→2
2,94,2,10.0434,0.00016,True,2→94
94,2,2,20.7693,0.0,True,94→2
2,131,2,23.1852,0.0,True,2→131
131,2,3,16.6237,0.0,True,131→2
2,134,2,24.7431,0.0,True,2→134
134,2,2,20.7632,0.0,True,134→2
2,135,2,31.4877,0.0,True,2→135
135,2,2,20.0525,0.0,True,135→2
2,136,2,17.0561,0.0,True,2→136
136,2,3,21.211,0.0,True,136→2
2,141,2,20.9551,0.0,True,2→141
141,2,3,15.5827,0.0,True,141→2
2,142,2,22.0019,0.0,True,2→142
142,2,3,14.6856,0.0,True,142→2
2,143,2,19.2686,0.0,True,2→143
143,2,3,18.0234,0.0,True,143→2
2,144,2,18.7527,0.0,True,2→144
144,2,3,16.9028,0.0,True,144→2
2,145,2,38.4183,0.0,True,2→145
145,2,3,16.1229,0.0,True,145→2
2,146,2,29.99,0.0,True,2→146
146,2,3,22.9639,0.0,True,146→2
2,147,2,26.8965,0.0,True,2→147
147,2,2,15.1719,0.0,True,147→2
2,148,2,30.4824,0.0,True,2→148
148,2,2,18.1153,0.0,True,148→2
2,149,2,22.5659,0.0,True,2→149
149,2,2,19.6,0.0,True,149→2
2,150,2,30.3029,0.0,True,2→150
150,2,3,16.3784,0.0,True,150→2
3,4,2,11.7951,4e-05,True,3→4
4,3,2,20.5969,0.0,True,4→3
3,5,3,12.3246,0.0,True,3→5
5,3,2,22.2715,0.0,True,5→3
3,6,2,19.7434,0.0,True,3→6
6,3,2,17.5668,0.0,True,6→3
3,7,2,9.877,0.00018,True,3→7
7,3,2,22.3662,0.0,True,7→3
3,8,2,42.1988,0.0,True,3→8
8,3,2,19.5817,0.0,True,8→3
3,9,2,32.4205,0.0,True,3→9
9,3,2,20.3888,0.0,True,9→3
3,10,1,53.1147,0.0,True,3→10
10,3,2,23.1884,0.0,True,10→3
3,23,2,25.6217,0.0,True,3→23
23,3,2,21.5852,0.0,True,23→3
3,26,2,15.1535,0.0,True,3→26
26,3,2,22.2855,0.0,True,26→3
3,27,2,22.2029,0.0,True,3→27
27,3,2,25.2715,0.0,True,27→3
3,28,2,26.3828,0.0,True,3→28
28,3,2,23.9674,0.0,True,28→3
3,29,2,16.4121,0.0,True,3→29
29,3,2,20.6924,0.0,True,29→3
3,61,2,29.7738,0.0,True,3→61
61,3,2,21.7355,0.0,True,61→3
3,68,3,23.168,0.0,True,3→68
68,3,2,25.0124,0.0,True,68→3
3,69,1,62.8529,0.0,True,3→69
69,3,2,25.1362,0.0,True,69→3
3,94,2,7.9902,0.00079,True,3→94
94,3,2,23.7338,0.0,True,94→3
3,131,2,25.3126,0.0,True,3→131
131,3,2,20.4572,0.0,True,131→3
3,134,2,30.3344,0.0,True,3→134
134,3,2,19.4767,0.0,True,134→3
3,135,2,26.1052,0.0,True,3→135
135,3,2,23.8364,0.0,True,135→3
3,136,2,15.4723,0.0,True,3→136
136,3,2,19.2348,0.0,True,136→3
3,141,2,24.4208,0.0,True,3→141
141,3,2,21.9153,0.0,True,141→3
3,142,2,19.9602,0.0,True,3→142
142,3,2,25.066,0.0,True,142→3
3,143,2,22.373,0.0,True,3→143
143,3,2,24.8572,0.0,True,143→3
3,144,2,18.0197,0.0,True,3→144
144,3,2,18.0539,0.0,True,144→3
3,145,2,42.4244,0.0,True,3→145
145,3,3,18.4874,0.0,True,145→3
3,146,2,31.1604,0.0,True,3→146
146,3,2,21.452,0.0,True,146→3
3,147,2,22.0403,0.0,True,3→147
147,3,2,24.3235,0.0,True,147→3
3,148,2,26.9744,0.0,True,3→148
148,3,2,22.4236,0.0,True,148→3
3,149,2,27.3653,0.0,True,3→149
149,3,2,19.2656,0.0,True,149→3
3,150,2,34.5293,0.0,True,3→150
150,3,2,24.3573,0.0,True,150→3
4,5,2,20.5898,0.0,True,4→5
5,4,2,12.6367,2e-05,True,5→4
4,6,2,15.2506,0.0,True,4→6
6,4,2,12.439,3e-05,True,6→4
4,7,2,9.1939,0.0003,True,4→7
7,4,2,11.4692,5e-05,True,7→4
4,8,2,33.2972,0.0,True,4→8
8,4,2,11.0585,7e-05,True,8→4
4,9,2,35.6882,0.0,True,4→9
9,4,2,8.4318,0.00055,True,9→4
4,10,3,20.8712,0.0,True,4→10
10,4,2,13.4104,1e-05,True,10→4
4,23,2,23.4181,0.0,True,4→23
23,4,2,13.3447,1e-05,True,23→4
4,26,2,15.8245,0.0,True,4→26
26,4,2,11.4004,6e-05,True,26→4
4,27,2,27.5029,0.0,True,4→27
27,4,2,13.8144,1e-05,True,27→4
4,28,2,25.0059,0.0,True,4→28
28,4,2,11.0625,7e-05,True,28→4
4,29,2,20.0809,0.0,True,4→29
29,4,2,10.9919,8e-05,True,29→4
4,61,2,24.7972,0.0,True,4→61
61,4,2,11.729,4e-05,True,61→4
4,68,2,41.7929,0.0,True,4→68
68,4,2,12.3378,3e-05,True,68→4
4,69,1,74.6188,0.0,True,4→69
69,4,2,15.0826,0.0,True,69→4
4,131,2,19.6716,0.0,True,4→131
131,4,2,13.9189,1e-05,True,131→4
4,134,2,24.3821,0.0,True,4→134
134,4,2,13.6305,1e-05,True,134→4
4,135,3,23.1287,0.0,True,4→135
135,4,2,13.1281,2e-05,True,135→4
4,136,2,18.1836,0.0,True,4→136
136,4,2,13.5753,1e-05,True,136→4
4,139,2,38.6928,0.0,True,4→139
139,4,2,12.458,3e-05,True,139→4
4,141,2,24.5455,0.0,True,4→141
141,4,2,12.9427,2e-05,True,141→4
4,142,2,20.0749,0.0,True,4→142
142,4,2,12.8987,2e-05,True,142→4
4,143,2,25.2286,0.0,True,4→143
143,4,2,14.5903,1e-05,True,143→4
4,144,2,24.8267,0.0,True,4→144
144,4,2,13.0686,2e-05,True,144→4
4,145,2,32.3046,0.0,True,4→145
145,4,2,13.9843,1e-05,True,145→4
4,146,2,26.1415,0.0,True,4→146
146,4,2,13.7142,1e-05,True,146→4
4,147,2,22.775,0.0,True,4→147
147,4,2,11.5326,5e-05,True,147→4
4,148,2,28.5026,0.0,True,4→148
148,4,2,12.7695,2e-05,True,148→4
4,149,2,19.7358,0.0,True,4→149
149,4,2,12.6998,2e-05,True,149→4
4,150,2,24.7581,0.0,True,4→150
150,4,2,12.5136,3e-05,True,150→4
5,6,2,20.0055,0.0,True,5→6
6,5,2,19.5463,0.0,True,6→5
5,7,2,11.5215,5e-05,True,5→7
7,5,2,20.245,0.0,True,7→5
5,8,2,31.3787,0.0,True,5→8
8,5,2,17.3783,0.0,True,8→5
5,9,2,31.5213,0.0,True,5→9
9,5,2,15.9987,0.0,True,9→5
5,10,3,22.8665,0.0,True,5→10
10,5,2,22.1841,0.0,True,10→5
5,23,2,27.585,0.0,True,5→23
23,5,2,20.4448,0.0,True,23→5
5,26,2,15.8883,0.0,True,5→26
26,5,2,21.1801,0.0,True,26→5
5,27,2,22.2148,0.0,True,5→27
27,5,2,18.5086,0.0,True,27→5
5,28,2,27.3662,0.0,True,5→28
28,5,2,15.5756,0.0,True,28→5
5,29,2,23.0935,0.0,True,5→29
29,5,2,16.1198,0.0,True,29→5
5,61,2,27.0828,0.0,True,5→61
61,5,2,20.401,0.0,True,61→5
5,68,2,37.097,0.0,True,5→68
68,5,2,21.6377,0.0,True,68→5
5,69,1,74.0767,0.0,True,5→69
69,5,2,24.1585,0.0,True,69→5
5,94,2,8.2702,0.00063,True,5→94
94,5,2,22.6641,0.0,True,94→5
5,131,2,20.7249,0.0,True,5→131
131,5,2,18.189,0.0,True,131→5
5,134,2,26.3118,0.0,True,5→134
134,5,2,22.7086,0.0,True,134→5
5,135,2,24.5006,0.0,True,5→135
135,5,2,20.8538,0.0,True,135→5
5,136,2,17.0318,0.0,True,5→136
136,5,2,18.1058,0.0,True,136→5
5,141,2,22.0895,0.0,True,5→141
141,5,2,21.7259,0.0,True,141→5
5,142,2,24.451,0.0,True,5→142
142,5,2,22.2883,0.0,True,142→5
5,143,2,22.9443,0.0,True,5→143
143,5,2,19.8029,0.0,True,143→5
5,144,2,24.6714,0.0,True,5→144
144,5,2,18.5544,0.0,True,144→5
5,145,2,34.3463,0.0,True,5→145
145,5,2,20.4919,0.0,True,145→5
5,146,2,25.7223,0.0,True,5→146
146,5,2,18.7501,0.0,True,146→5
5,147,2,21.7691,0.0,True,5→147
147,5,2,22.5709,0.0,True,147→5
5,148,4,15.6145,0.0,True,5→148
148,5,2,23.649,0.0,True,148→5
5,149,2,19.5689,0.0,True,5→149
149,5,2,17.1428,0.0,True,149→5
5,150,2,25.2536,0.0,True,5→150
150,5,2,22.6049,0.0,True,150→5
6,7,2,11.1208,7e-05,True,6→7
7,6,2,19.1959,0.0,True,7→6
6,8,2,33.1844,0.0,True,6→8
8,6,2,16.471,0.0,True,8→6
6,9,2,37.5836,0.0,True,6→9
9,6,2,15.7292,0.0,True,9→6
6,10,1,49.6914,0.0,True,6→10
10,6,2,15.8808,0.0,True,10→6
6,23,2,21.9171,0.0,True,6→23
23,6,2,18.4491,0.0,True,23→6
6,26,2,12.7053,2e-05,True,6→26
26,6,2,17.9951,0.0,True,26→6
6,27,2,23.7322,0.0,True,6→27
27,6,2,19.9175,0.0,True,27→6
6,28,2,32.6609,0.0,True,6→28
28,6,2,17.9579,0.0,True,28→6
6,29,2,20.8691,0.0,True,6→29
29,6,2,16.3904,0.0,True,29→6
6,61,2,27.3587,0.0,True,6→61
61,6,2,16.5408,0.0,True,61→6
6,68,2,44.0205,0.0,True,6→68
68,6,2,17.5363,0.0,True,68→6
6,69,1,69.337,0.0,True,6→69
69,6,2,20.0843,0.0,True,69→6
6,94,2,9.58,0.00023,True,6→94
94,6,2,17.7769,0.0,True,94→6
6,131,2,23.0346,0.0,True,6→131
131,6,2,18.9379,0.0,True,131→6
6,134,2,29.5056,0.0,True,6→134
134,6,2,19.8248,0.0,True,134→6
6,135,2,28.1187,0.0,True,6→135
135,6,2,18.7239,0.0,True,135→6
6,136,2,17.9934,0.0,True,6→136
136,6,2,18.3233,0.0,True,136→6
6,141,2,21.3542,0.0,True,6→141
141,6,2,18.2385,0.0,True,141→6
6,142,2,23.8218,0.0,True,6→142
142,6,2,20.9115,0.0,True,142→6
6,143,2,24.4873,0.0,True,6→143
143,6,2,19.866,0.0,True,143→6
6,144,2,18.4393,0.0,True,6→144
144,6,2,17.3421,0.0,True,144→6
6,145,2,39.1987,0.0,True,6→145
145,6,2,16.5431,0.0,True,145→6
6,146,2,30.0724,0.0,True,6→146
146,6,2,21.4686,0.0,True,146→6
6,147,2,29.2832,0.0,True,6→147
147,6,2,14.1223,1e-05,True,147→6
6,148,2,27.7049,0.0,True,6→148
148,6,2,18.0825,0.0,True,148→6
6,149,2,21.9687,0.0,True,6→149
149,6,2,16.2725,0.0,True,149→6
6,150,2,32.6593,0.0,True,6→150
150,6,2,17.0595,0.0,True,150→6
7,8,2,48.143,0.0,True,7→8
8,7,2,9.0036,0.00035,True,8→7
7,9,2,41.0809,0.0,True,7→9
9,7,2,7.7534,0.00096,True,9→7
7,10,1,51.2061,0.0,True,7→10
10,7,2,12.7765,2e-05,True,10→7
7,23,2,26.315,0.0,True,7→23
23,7,2,12.5291,2e-05,True,23→7
7,26,2,16.6202,0.0,True,7→26
26,7,2,12.8425,2e-05,True,26→7
7,27,2,21.7689,0.0,True,7→27
27,7,2,10.3781,0.00012,True,27→7
7,28,2,28.083,0.0,True,7→28
28,7,4,5.8299,0.00051,True,28→7
7,29,2,18.7965,0.0,True,7→29
29,7,2,10.4535,0.00012,True,29→7
7,61,2,29.0295,0.0,True,7→61
61,7,2,11.1303,7e-05,True,61→7
7,68,2,35.3839,0.0,True,7→68
68,7,2,9.8768,0.00018,True,68→7
7,69,1,70.1458,0.0,True,7→69
69,7,4,6.2948,0.00027,True,69→7
7,94,2,10.0563,0.00016,True,7→94
94,7,2,11.3122,6e-05,True,94→7
7,131,2,21.2282,0.0,True,7→131
131,7,4,6.4678,0.00022,True,131→7
7,134,2,29.8456,0.0,True,7→134
134,7,2,8.6315,0.00047,True,134→7
7,135,2,24.7806,0.0,True,7→135
135,7,2,9.6825,0.00021,True,135→7
7,136,2,17.5287,0.0,True,7→136
136,7,2,13.043,2e-05,True,136→7
7,141,2,23.9359,0.0,True,7→141
141,7,2,10.4301,0.00012,True,141→7
7,142,2,26.0156,0.0,True,7→142
142,7,2,10.7303,9e-05,True,142→7
7,143,2,20.0977,0.0,True,7→143
143,7,2,11.5359,5e-05,True,143→7
7,144,2,19.9697,0.0,True,7→144
144,7,2,12.4959,3e-05,True,144→7
7,145,2,38.6216,0.0,True,7→145
145,7,2,10.9376,8e-05,True,145→7
7,146,2,29.3109,0.0,True,7→146
146,7,2,10.66,0.0001,True,146→7
7,147,2,24.5033,0.0,True,7→147
147,7,2,12.1279,3e-05,True,147→7
7,148,2,29.4915,0.0,True,7→148
148,7,2,12.467,3e-05,True,148→7
7,149,2,22.4563,0.0,True,7→149
149,7,2,8.5453,0.00051,True,149→7
7,150,2,27.1165,0.0,True,7→150
150,7,2,11.5843,5e-05,True,150→7
8,9,2,34.4329,0.0,True,8→9
9,8,2,37.3117,0.0,True,9→8
8,10,3,24.29,0.0,True,8→10
10,8,2,29.6281,0.0,True,10→8
8,23,2,24.0409,0.0,True,8→23
23,8,2,32.4926,0.0,True,23→8
8,26,2,15.8876,0.0,True,8→26
26,8,2,37.7056,0.0,True,26→8
8,27,2,23.2112,0.0,True,8→27
27,8,2,32.0572,0.0,True,27→8
8,28,2,27.599,0.0,True,8→28
28,8,2,33.5362,0.0,True,28→8
8,29,2,20.7036,0.0,True,8→29
29,8,2,38.4993,0.0,True,29→8
8,61,2,31.4843,0.0,True,8→61
61,8,2,31.199,0.0,True,61→8
8,68,2,31.9285,0.0,True,8→68
68,8,2,39.7813,0.0,True,68→8
8,69,1,74.5971,0.0,True,8→69
69,8,2,32.6937,0.0,True,69→8
8,131,2,21.6684,0.0,True,8→131
131,8,2,43.516,0.0,True,131→8
8,134,2,30.3266,0.0,True,8→134
134,8,2,33.6466,0.0,True,134→8
8,135,2,27.8548,0.0,True,8→135
135,8,2,36.8268,0.0,True,135→8
8,136,2,15.1696,0.0,True,8→136
136,8,2,46.7507,0.0,True,136→8
8,139,2,32.7541,0.0,True,8→139
139,8,2,32.989,0.0,True,139→8
8,141,2,23.1653,0.0,True,8→141
141,8,2,28.1236,0.0,True,141→8
8,142,2,26.7858,0.0,True,8→142
142,8,2,45.636,0.0,True,142→8
8,143,2,25.2016,0.0,True,8→143
143,8,2,31.9419,0.0,True,143→8
8,144,2,20.7773,0.0,True,8→144
144,8,2,37.7969,0.0,True,144→8
8,145,2,37.8497,0.0,True,8→145
145,8,2,31.1092,0.0,True,145→8
8,146,2,35.0231,0.0,True,8→146
146,8,2,47.0838,0.0,True,146→8
8,147,2,22.6418,0.0,True,8→147
147,8,2,28.9941,0.0,True,147→8
8,148,2,27.4946,0.0,True,8→148
148,8,2,41.7273,0.0,True,148→8
8,149,2,24.4041,0.0,True,8→149
149,8,2,38.7022,0.0,True,149→8
8,150,2,28.1024,0.0,True,8→150
150,8,2,46.635,0.0,True,150→8
9,10,1,49.7692,0.0,True,9→10
10,9,2,30.4525,0.0,True,10→9
9,23,2,30.0667,0.0,True,9→23
23,9,2,40.1715,0.0,True,23→9
9,26,3,9.2538,4e-05,True,9→26
26,9,2,37.393,0.0,True,26→9
9,27,2,22.0088,0.0,True,9→27
27,9,2,24.2539,0.0,True,27→9
9,28,2,26.4748,0.0,True,9→28
28,9,2,34.6504,0.0,True,28→9
9,29,2,24.3164,0.0,True,9→29
29,9,2,37.1468,0.0,True,29→9
9,61,2,34.5779,0.0,True,9→61
61,9,2,30.9615,0.0,True,61→9
9,68,2,37.7446,0.0,True,9→68
68,9,2,37.436,0.0,True,68→9
9,69,1,78.3613,0.0,True,9→69
69,9,2,36.8792,0.0,True,69→9
9,94,2,8.741,0.00043,True,9→94
94,9,2,41.7771,0.0,True,94→9
9,131,2,25.6671,0.0,True,9→131
131,9,2,31.1767,0.0,True,131→9
9,134,2,32.9418,0.0,True,9→134
134,9,2,35.5276,0.0,True,134→9
9,135,2,25.0436,0.0,True,9→135
135,9,2,34.6953,0.0,True,135→9
9,136,2,16.9086,0.0,True,9→136
136,9,2,38.8609,0.0,True,136→9
9,141,2,23.8595,0.0,True,9→141
141,9,2,42.8997,0.0,True,141→9
9,142,2,24.96,0.0,True,9→142
142,9,2,41.5399,0.0,True,142→9
9,143,2,21.0925,0.0,True,9→143
143,9,2,45.1952,0.0,True,143→9
9,144,2,22.459,0.0,True,9→144
144,9,2,42.1916,0.0,True,144→9
9,145,2,31.4949,0.0,True,9→145
145,9,2,36.1718,0.0,True,145→9
9,146,2,31.0581,0.0,True,9→146
146,9,2,32.9774,0.0,True,146→9
9,147,2,25.9977,0.0,True,9→147
147,9,2,34.888,0.0,True,147→9
9,148,2,25.2609,0.0,True,9→148
148,9,2,41.6168,0.0,True,148→9
9,149,2,17.608,0.0,True,9→149
149,9,2,34.2776,0.0,True,149→9
9,150,2,25.0893,0.0,True,9→150
150,9,2,30.2047,0.0,True,150→9
10,23,2,25.7125,0.0,True,10→23
23,10,1,50.3732,0.0,True,23→10
10,26,2,16.2781,0.0,True,10→26
26,10,3,20.509,0.0,True,26→10
10,27,2,19.7981,0.0,True,10→27
27,10,1,48.6003,0.0,True,27→10
10,28,2,30.0916,0.0,True,10→28
28,10,3,22.7261,0.0,True,28→10
10,29,2,23.5255,0.0,True,10→29
29,10,1,49.925,0.0,True,29→10
10,61,2,26.5955,0.0,True,10→61
61,10,3,21.7724,0.0,True,61→10
10,68,2,35.4962,0.0,True,10→68
68,10,1,48.6245,0.0,True,68→10
10,69,1,77.9194,0.0,True,10→69
69,10,3,22.6427,0.0,True,69→10
10,94,2,8.158,0.00069,True,10→94
94,10,1,48.7395,0.0,True,94→10
10,131,2,22.2212,0.0,True,10→131
131,10,1,49.511,0.0,True,131→10
10,134,2,24.9318,0.0,True,10→134
134,10,1,46.088,0.0,True,134→10
10,135,2,32.0106,0.0,True,10→135
135,10,1,51.755,0.0,True,135→10
10,136,2,19.3233,0.0,True,10→136
136,10,1,48.0205,0.0,True,136→10
10,141,2,20.4802,0.0,True,10→141
141,10,1,48.8655,0.0,True,141→10
10,142,2,24.2329,0.0,True,10→142
142,10,1,51.4805,0.0,True,142→10
10,143,2,21.3892,0.0,True,10→143
143,10,1,48.7087,0.0,True,143→10
10,144,2,18.8429,0.0,True,10→144
144,10,1,52.2131,0.0,True,144→10
10,145,2,33.0109,0.0,True,10→145
145,10,1,48.2696,0.0,True,145→10
10,146,2,24.0409,0.0,True,10→146
146,10,1,58.6391,0.0,True,146→10
10,147,2,23.5597,0.0,True,10→147
147,10,1,49.7767,0.0,True,147→10
10,148,4,15.911,0.0,True,10→148
148,10,1,49.0019,0.0,True,148→10
10,149,2,19.8085,0.0,True,10→149
149,10,1,50.9419,0.0,True,149→10
10,150,2,28.4392,0.0,True,10→150
150,10,1,52.9286,0.0,True,150→10
11,12,2,18.6124,0.0,True,11→12
12,11,2,21.781,0.0,True,12→11
11,14,2,37.3748,0.0,True,11→14
14,11,2,24.3214,0.0,True,14→11
11,15,2,34.6562,0.0,True,11→15
15,11,2,24.6033,0.0,True,15→11
11,16,2,32.2965,0.0,True,11→16
16,11,2,21.6578,0.0,True,16→11
11,17,2,25.2411,0.0,True,11→17
17,11,2,20.2187,0.0,True,17→11
11,18,2,15.0434,0.0,True,11→18
18,11,2,17.8936,0.0,True,18→11
11,82,2,28.072,0.0,True,11→82
82,11,2,23.4876,0.0,True,82→11
12,14,2,31.7443,0.0,True,12→14
14,12,2,16.866,0.0,True,14→12
12,15,2,32.4326,0.0,True,12→15
15,12,2,16.1228,0.0,True,15→12
12,16,2,25.5424,0.0,True,12→16
16,12,2,16.8026,0.0,True,16→12
12,17,2,14.2928,1e-05,True,12→17
17,12,2,16.9527,0.0,True,17→12
12,18,2,13.0615,2e-05,True,12→18
18,12,2,14.1586,1e-05,True,18→12
12,75,1,43.7532,0.0,True,12→75
75,12,2,15.4427,0.0,True,75→12
13,19,3,9.176,4e-05,True,13→19
19,13,2,15.2418,0.0,True,19→13
13,20,2,21.9338,0.0,True,13→20
20,13,2,21.3117,0.0,True,20→13
13,91,3,13.0145,0.0,True,13→91
91,13,2,16.4913,0.0,True,91→13
13,93,2,20.6926,0.0,True,13→93
93,13,2,16.9536,0.0,True,93→13
13,96,2,26.7028,0.0,True,13→96
96,13,2,17.0023,0.0,True,96→13
13,113,2,15.2471,0.0,True,13→113
113,13,2,16.8186,0.0,True,113→13
13,118,2,24.0314,0.0,True,13→118
118,13,2,18.3115,0.0,True,118→13
14,15,2,30.3488,0.0,True,14→15
15,14,2,31.4693,0.0,True,15→14
14,16,2,27.1627,0.0,True,14→16
16,14,2,28.8193,0.0,True,16→14
14,17,2,16.5275,0.0,True,14→17
17,14,2,42.5562,0.0,True,17→14
14,82,2,25.1604,0.0,True,14→82
82,14,2,35.5509,0.0,True,82→14
14,85,2,10.4945,0.00011,True,14→85
85,14,2,39.302,0.0,True,85→14
15,16,2,29.6592,0.0,True,15→16
16,15,2,27.5708,0.0,True,16→15
15,17,2,17.1497,0.0,True,15→17
17,15,2,30.8087,0.0,True,17→15
15,82,2,23.4725,0.0,True,15→82
82,15,2,29.4902,0.0,True,82→15
15,83,2,21.6623,0.0,True,15→83
83,15,2,30.789,0.0,True,83→15
15,85,2,10.4262,0.00012,True,15→85
85,15,2,28.3096,0.0,True,85→15
15,89,2,37.3388,0.0,True,15→89
89,15,2,26.3392,0.0,True,89→15
16,17,2,18.5033,0.0,True,16→17
17,16,2,36.631,0.0,True,17→16
16,19,2,12.3193,3e-05,True,16→19
19,16,2,42.5589,0.0,True,19→16
16,20,2,25.3144,0.0,True,16→20
20,16,2,31.4143,0.0,True,20→16
17,18,2,17.903,0.0,True,17→18
18,17,2,19.204,0.0,True,18→17
17,20,2,27.3548,0.0,True,17→20
20,17,2,28.5388,0.0,True,20→17
17,74,2,22.6798,0.0,True,17→74
74,17,2,16.4665,0.0,True,74→17
17,75,2,28.7075,0.0,True,17→75
75,17,2,17.3121,0.0,True,75→17
17,76,2,26.7407,0.0,True,17→76
76,17,2,15.1127,0.0,True,76→17
17,120,3,21.6989,0.0,True,17→120
120,17,2,17.3314,0.0,True,120→17
18,74,2,19.1306,0.0,True,18→74
74,18,2,13.7249,1e-05,True,74→18
18,75,2,25.4973,0.0,True,18→75
75,18,2,13.397,1e-05,True,75→18
18,76,2,25.4414,0.0,True,18→76
76,18,2,15.034,0.0,True,76→18
19,20,2,30.7887,0.0,True,19→20
20,19,3,11.546,0.0,True,20→19
19,91,3,10.4319,1e-05,True,19→91
91,19,2,11.2129,7e-05,True,91→19
19,92,2,29.808,0.0,True,19→92
92,19,2,11.103,7e-05,True,92→19
19,95,2,10.5965,0.0001,True,19→95
95,19,2,11.4105,6e-05,True,95→19
19,97,2,15.3155,0.0,True,19→97
97,19,2,11.8564,4e-05,True,97→19
19,113,2,12.0896,3e-05,True,19→113
113,19,3,9.1753,4e-05,True,113→19
19,118,2,19.3541,0.0,True,19→118
118,19,1,15.3629,0.00021,True,118→19
20,76,2,24.5945,0.0,True,20→76
76,20,2,21.7109,0.0,True,76→20
20,111,2,17.5914,0.0,True,20→111
111,20,2,25.2292,0.0,True,111→20
20,112,2,28.0784,0.0,True,20→112
112,20,2,27.0008,0.0,True,112→20
20,113,2,12.2302,3e-05,True,20→113
113,20,2,24.944,0.0,True,113→20
20,114,2,20.5057,0.0,True,20→114
114,20,2,25.2362,0.0,True,114→20
20,116,2,15.9059,0.0,True,20→116
116,20,2,24.2078,0.0,True,116→20
20,117,2,15.3402,0.0,True,20→117
117,20,2,20.8045,0.0,True,117→20
