Country,State,Year,City Name,Location Name,"Number Of Monitoring Days (UOM:Number), Scaling Factor:1","Minimum Concentration Of Sulphur Dioxide (So2) (24-Hourly Average) (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Maximum Concentration Of Sulphur Dioxide (So2) (24-Hourly Average) (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Concentration Of Sulphur Dioxide (So2) (Annual Average) (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1"
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Damtal,Regional Office,146.0,2.0,2.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Dharamshala,Kotwali Bazar Dharamshala,97.0,2.0,2.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Kala Amb,Kala Amb Industrial Area,155.0,2.0,5.0,3.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Kala Amb,Kala Amb Town/Trilokpur,154.0,2.0,12.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Manali,"HPSPCB, Hadimba Road, Manali, Kullu",96.0,2.0,6.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Manali,"Nehru Park, Manali, District Kullu",113.0,2.0,6.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Nalagarh,Municipal Council,121.0,2.0,3.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Paonta Sahib,Gondhpur Industrial Area,119.0,2.0,5.0,3.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Paonta Sahib,Paonta Sahib,105.0,2.0,8.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Parwanoo,Asst. Commissioner Building Sector I,146.0,2.0,2.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Parwanoo,"Regional Office, Sector 4",148.0,2.0,2.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Shimla,"Bus Stand, Winterfield",118.0,2.0,8.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Shimla,Tekka Bench Ridge,120.0,2.0,6.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Sunder Nagar,"HPSPCB, BBMB Colony, Mandi",153.0,2.0,5.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Sunder Nagar,"Muncipal Council, NH21, Mandi",103.0,2.0,5.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Una,"DIC Building, Mehatpur, Una",93.0,2.0,5.0,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2014",Una,"Regional Office, Una",106.0,2.0,4.0,2.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Jammu,Bari Brahamana Industrial Area,56.731357882843944397800,1.956253720098067048200,19.562537200980670482000,6.846888020343234668700
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Jammu,"M.A. Stadium, Jewel Chowk",55.753231022794910873700,1.956253720098067048200,22.496917781127771054300,4.890634300245167620500
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2014",Jammu,"Regional Office, Jammu",64.556372763236212590600,1.956253720098067048200,19.562537200980670482000,3.912507440196134096400
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Dhanbad,"CGM Office, Kusunda",58.0,9.0,21.0,14.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Dhanbad,"EMTI, Bastacola",43.0,11.0,17.0,13.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Dhanbad,R.O. Dhanbad,61.0,10.0,31.0,14.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Jharia,M.A.D.A.,47.0,10.0,16.0,14.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Ranchi,"Albert Ekka Chowk, Main Road",25.0,15.0,21.0,18.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2014",Sindri,BIT / PDIL,66.0,9.0,21.0,13.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Bangalore,"AMCO Batteries, Mysore Road",111.0,8.0,20.0,14.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Bangalore,"Graphite India, White Field Road",99.0,7.0,32.0,15.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Bangalore,"Jnanabharathi, Bangalore University",94.0,4.0,14.0,7.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Bangalore,"KHB Industrial Area, Yelahanka",101.0,7.0,19.0,13.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Bangalore,Peenya Industrial Area,112.0,7.0,33.0,14.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Bangalore,Victoria hospital,94.0,7.0,18.0,12.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Bangalore,Yeshwanthpura police station,95.0,8.0,21.0,13.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Belgaum,Karnataka SPCB Office Building,84.0,2.0,2.0,2.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Bidar,"KSPCB Office Premises, Bidar",24.0,5.0,7.0,6.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Bijapur,"KSPCB Office Premises, Bijapur",8.0,2.0,2.0,2.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Chitradurga,"KSPCB Office Premises, Chitradurga",105.0,2.0,6.0,3.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Devanagere,"HPF Intakewell, Kumarapattnam",100.0,2.0,7.0,4.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Devanagere,"Mothi Theatre, Gandhi Circle, P.B. Road",94.0,2.0,10.0,6.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Devanagere,"Regional Office building, KSPCB",102.0,2.0,7.0,3.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Gulbarga / Kalaburgi,Government Hospital,78.0,2.0,27.0,5.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Hassan,KSRTC bus stand building,110.0,5.0,6.0,6.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",HubliDharwad,"Lakkamanahalli Industrial Area, Dharwad",103.0,4.0,7.0,5.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",HubliDharwad,"Rani Chennamma Circle, Hubli",103.0,4.0,8.0,5.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Kolar,"KSPCB Office Premises, Kolar",104.0,5.0,9.0,6.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Mandya,"KSPCB Building, Bandigowda Badarahe",102.0,9.0,17.0,11.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Mangalore,Baikampady Industrial Area,97.0,3.0,14.0,8.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Mysore,"K.R.Circle, Visvesvaraya Bldg",102.0,10.0,19.0,12.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Mysore,KSPCB Bldg. Hebbal Ind. Area,105.0,10.0,17.0,12.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Raichur,"KSPCB Office Premises, Raichur",93.0,5.0,16.0,9.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Shimaga,"The VISL, Oxygen Plant, Shimoga",104.0,2.0,7.0,5.0
India,Karnataka,"Calendar Year (Jan - Dec), 2014",Timukuru,KSPCB Office Premises,24.0,6.0,16.0,11.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Alappuzha,"DC Mills, Pathirappally",120.0,2.0,8.0,5.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Alappuzha,"District Office, Alissery Road",121.0,2.0,7.0,5.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kochi,"Eloor I, FACT, Ambalamughal",119.0,2.0,2.0,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kochi,Eloor II,119.0,2.0,2.0,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kochi,Ernakulum South,113.0,2.0,16.0,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kochi,Irumpanam,108.0,2.0,18.0,3.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kochi,KALAMASSERY / CSIR Complex,115.0,2.0,15.0,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kochi,MG Road Bank Ernakulum,101.0,2.0,17.0,3.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kochi,VYTTILA,110.0,2.0,19.0,3.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kollam,KMML Chavara,120.0,2.0,8.0,5.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kollam,"KSPCB, District Office, Kadappakada",120.0,2.0,5.0,4.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kottayam,Kottayam,120.0,4.0,9.0,6.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kottayam,Vadavathoor,120.0,5.0,9.0,6.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kozhikode,Kozhikode City,120.0,2.0,2.0,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Kozhikode,Nallalam,120.0,2.0,2.0,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Malapuram,"Kakkanchery, Sijmak oils",120.0,2.0,2.0,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Palakkad,SEPR Refractories India Ltd.,118.0,2.0,75.0,4.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Pathanamthitta,"KSPCB, Makkamkunnu",118.0,2.0,2.0,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Thiruvananthapuram,PETTAH / Sasthamangalam,108.0,6.0,8.0,7.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Thiruvananthapuram,PRS Hospital/COSMO,111.0,6.0,8.0,7.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Thiruvananthapuram,SMV School,107.0,7.0,14.0,8.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Thiruvananthapuram,VELI / HiTech Chackai,108.0,11.0,17.0,15.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Thissur,"KSPCB, District Office, Poonkunnam",114.0,2.0,2.0,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2014",Wayanad,Sulthan Bathery,119.0,2.0,2.0,2.0
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Jammu,Bari Brahamana Industrial Area,1.268642117156055602200,0.043746279901932951800,0.437462799019329518000,0.153111979656765331300
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Jammu,"M.A. Stadium, Jewel Chowk",1.246768977205089126300,0.043746279901932951800,0.503082218872228945700,0.109365699754832379500
India,Ladakh,"Calendar Year (Jan - Dec), 2014",Jammu,"Regional Office, Jammu",1.443627236763787409400,0.043746279901932951800,0.437462799019329518000,0.087492559803865903600
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Bhopal,C E T P Govindpura,89.0,2.0,5.0,2.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Bhopal,"Hamidia Road, MP Hastshilp Vikas Nigam",75.0,2.0,3.0,2.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Bhopal,"Nutan Subhash School, T.T. Nagar",85.0,2.0,3.0,2.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Dewas,Dewas Metal Section,52.0,11.0,18.0,15.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Dewas,EID Perry (I) Limited,56.0,12.0,19.0,15.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Dewas,Vikas Nagar,51.0,12.0,18.0,15.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Gwalior,Dindayal Nagar,58.0,8.0,13.0,10.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Gwalior,Maharaj Bada,62.0,9.0,14.0,12.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Indore,"Kothari Market, M.G. Road",88.0,10.0,11.0,11.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Indore,"M.P. Laghu Udyog, Pologround",101.0,10.0,11.0,11.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Indore,"Telephone Nagar, 26 A, Kanadia Road",106.0,10.0,11.0,11.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Jabalpur,Vijay Nagar,83.0,2.0,2.0,2.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Nagda,B C I Labour Club,93.0,10.0,27.0,17.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Nagda,Chem. D. Labour Club,82.0,14.0,43.0,29.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Nagda,Grasim Kalyan Kendra,77.0,10.0,31.0,16.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Sagar,Pt.Deendayal Nagar,81.0,2.0,6.0,2.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Satna,"MPPCB,Dharwari GaliNo.5,House No.318",40.0,2.0,4.0,3.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Satna,Subdivisional Office E/M Light Machniery,37.0,2.0,4.0,3.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Ujjain,Chamunda Mata Chouraha,66.0,10.0,17.0,14.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Ujjain,District Office,69.0,13.0,44.0,18.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Ujjain,Mahakal Temple,73.0,8.0,16.0,13.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2014",Ujjain,Regional Office,60.0,4.0,12.0,8.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Akola,"College Of Engineering & Tech, Akola",89.0,6.0,11.0,8.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Akola,"LRT Commerce College, Civil Lines, Akola",92.0,6.0,10.0,7.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Akola,"MIDC Water Work, PhashII, MIDC Akola",91.0,7.0,13.0,9.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Amravati,"Apurva Oil Industries, A23, MIDC",84.0,8.0,17.0,12.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Amravati,"Elect. Dept., Govt College Engineering",85.0,8.0,14.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Amravati,"Rajkamal Square, Vaneeta Samaj",90.0,9.0,17.0,12.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Aurangabad,"C.A.D.A. Ofiice, Garkheda",101.0,7.0,37.0,12.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Aurangabad,Collector Ofiice,97.0,7.0,23.0,10.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Aurangabad,S.B.E.S. College,105.0,7.0,46.0,13.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Badlapur,BIWA Office,95.0,8.0,123.0,40.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Chandrapur,"Gadchandur Gram Panchayat, Rajura",96.0,2.0,33.0,8.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Chandrapur,Grampanchat Ghughus,100.0,2.0,35.0,8.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Chandrapur,M.I.D.C. Chandrapur,63.0,2.0,39.0,13.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Chandrapur,"MIDC, Tadali",92.0,2.0,21.0,8.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Chandrapur,"Muncipal Council, Ballarshah",71.0,2.0,20.0,9.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Chandrapur,Nagar Parishad,297.0,2.0,48.0,7.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Dombivali/Ambernath,Ambernath Municipal Council Office,94.0,10.0,138.0,39.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Dombivali/Ambernath,Dombivali MIDC PhaseII,95.0,10.0,120.0,41.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Jalgaon,B. J. Market,102.0,7.0,28.0,18.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Jalgaon,Girna water tank,103.0,6.0,25.0,17.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Jalgaon,MIDC Jalgaon,104.0,11.0,30.0,21.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Jalna,"Bachat Bhawan, Near S P Office",95.0,5.0,17.0,8.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Jalna,"Krishidhan Seeds Ltd, MIDC Area",92.0,7.0,16.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Kolhapur,"Mahadwar Road, Near Mahalaxmi Temple",99.0,9.0,32.0,24.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Kolhapur,"Ruikar Trust, S.T. Stand",92.0,12.0,39.0,28.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Kolhapur,"University Campus, Shivaji University",104.0,6.0,19.0,12.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Latur,Kshewraj Vidyalaya Shyam nagar,95.0,4.0,12.0,6.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Latur,MIDC Water Works,104.0,4.0,11.0,6.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Latur,Sidhheshwar Sahakari Bank Ganjgolai,97.0,4.0,11.0,6.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Lote,MIDC Chalkewadi,96.0,9.0,12.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Lote,"Pump House, CETP",92.0,9.0,12.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi",73.0,2.0,12.0,4.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Mumbai,"Parel TT, Ambedkar Road",76.0,2.0,12.0,4.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Mumbai,Worli,88.0,2.0,18.0,4.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nagpur,"Govt. Polytechnic College, Sadar",103.0,7.0,15.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nagpur,Institution of Engineers,105.0,8.0,17.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nagpur,"MIDC Industrial Area, MIDC Office, Hingna",64.0,2.0,366.0,22.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nagpur,MIDC Office Hingana Road,104.0,8.0,15.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nagpur,"MPCB Office Premises, Civil Lines",299.0,6.0,14.0,9.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nagpur,"NEERI Lab, Nehru Marg, Highway No. 7",72.0,2.0,295.0,7.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nagpur,"Nagpur Coop Building, Maskasath, Itwari",92.0,2.0,250.0,9.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nanded,Ganesh Nagar,97.0,16.0,38.0,27.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nanded,"Industrial Area, MIDC, CIDCO",96.0,37.0,88.0,78.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nanded,"Mutha Chowk, Vazirabad",94.0,12.0,52.0,36.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nashik,"MPCB Sub R.O. Udyog Bhawan, Nashik",312.0,12.0,34.0,25.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nashik,Nashik Municipal Council Building,104.0,13.0,36.0,25.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nashik,R.T.O. Colony Tank,103.0,14.0,37.0,25.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Nashik,"VIP Industrial Area, MIDC Satpura",105.0,17.0,32.0,25.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Navi Mumbai,CIDCO Nodal Office Kharghar,90.0,10.0,24.0,17.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Navi Mumbai,"Dr. D.Y. Patil College, Nerul, TTC",96.0,9.0,26.0,17.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Navi Mumbai,"MIDC Collom Facility Building, Taloja",96.0,9.0,30.0,19.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Navi Mumbai,"MPCB Lab, Mhape, TTC",91.0,11.0,26.0,18.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Navi Mumbai,"T.B.I.A, Rabale Airoli, TTC",83.0,10.0,33.0,18.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Navi Mumbai,"Water Pump House, Panvel, Taloja",97.0,10.0,25.0,17.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",PimpriChinchwad,"Bank of Baroda Builing, Near PimpriChinchwad M.C Builiding",293.0,11.0,66.0,22.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Pune,"Maratha Chamber of commerce, Bhosari",100.0,11.0,60.0,24.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Pune,State Electricity Board BLDG Nalstop,96.0,12.0,44.0,22.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Pune,Swargate Police Chawki,99.0,11.0,51.0,23.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Sangli,Krishna Valley School,96.0,3.0,27.0,12.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Sangli,Sangli Miraj Primary school Building,95.0,4.0,30.0,12.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Sangli,"Udyog bhavan / SRO, MPCB Sangli",95.0,4.0,41.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Solapur,Voronoko School / Chitale Clinic,103.0,13.0,17.0,15.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Solapur,WIT Campus,105.0,14.0,16.0,15.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Thane,"Kolshet and Balkum, Thane West",97.0,9.0,33.0,18.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Thane,"Maternity Hospital, Dhobighat, Thane East",95.0,11.0,35.0,17.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Thane,"Shahu Market,Naupada, Thane West",98.0,11.0,33.0,18.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Ulhasnagar,"Octroi Naka, PawaiChowk, Vithalwadi",95.0,10.0,112.0,40.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2014",Ulhasnagar,Smt. C. H. M. College Campus,96.0,7.0,71.0,28.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2014",Byrnihat,"EPIP, RiBhoi district",70.0,20.0,42.0,26.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2014",Dawki,"Terrace building,Jaintia Hills District",91.0,2.0,5.0,2.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2014",Nongstoin,"Office Premises of E.E, PHED, Nongstoin Division",92.0,2.0,2.0,2.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2014",Shillong,"Boards Office Permises, Lumpyngngad",102.0,2.0,2.0,2.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2014",Shillong,State Tuberculosis Hospital,90.0,2.0,2.0,2.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2014",Tura,"PHED, Araimille, West Garo Hills District",79.0,2.0,2.0,2.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2014",khliehriat,"O/o BDO, C & R.D. BlockKhliehriat",85.0,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2014",Aizawl,Bawngkawn,104.0,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2014",Aizawl,"Dawrpui Y.M.A, Building, Dawrpui",104.0,2.0,8.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2014",Aizawl,"Khatla, M.GRoad, Mizoram SPCB",104.0,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2014",Aizawl,Laipuitlang,104.0,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2014",Aizawl,"Lengpui Airport, Model Veng, Lengpui",104.0,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2014",Champhai,"D.T.O Office Building, Kahrawt veng",104.0,2.0,3.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2014",Champhai,"Lalzidinga building, Vengthlang",102.0,2.0,4.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2014",Kolasib,"H. Lalthuama Building, Project Veng",104.0,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2014",Kolasib,"Synod Bookroom, Building Diakkawn",103.0,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2014",Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",105.0,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2014",Lunglei,"Thangkhuma Building, Salem Veng",102.0,2.0,3.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2014",Dimapur,Bank Colony,96.0,2.0,2.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2014",Dimapur,Dhobinala,95.0,2.0,2.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2014",Kohima,Opposite NST Office,98.0,2.0,6.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2014",Kohima,Opposite War Cemetery,98.0,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Angul,Industrial Estate,104.0,5.0,15.0,10.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Angul,NALCO Township,104.0,4.0,13.0,9.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Balasore,DIC office,61.0,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Balasore,Rasalpur near Balgopalpur I/A,53.0,6.0,9.0,7.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Balasore,Sahadevkhunta,102.0,2.0,3.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Berhampur,Regional Office Orissa SPCB,104.0,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Bhubneshwar,Capital Police Station,74.0,2.0,29.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Bhubneshwar,Chandrashekharpur,45.0,2.0,5.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Bhubneshwar,IRC Village,37.0,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Bhubneshwar,Office Premises Bhubaneswar,77.0,2.0,14.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Bhubneshwar,"Patrapara, Khandagiri",52.0,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Cuttack,P.H.D Office Barabati,101.0,2.0,6.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Cuttack,"R.O. Cuttack Office, Surya Vihar",102.0,2.0,7.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2014",Cuttack,"Roof of Traffic Tower, Badambadi",102.0,2.0,9.0,3.0
